,gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,treatment
20885,ENSG00000249709,16.863656283985193,0.1361676523743493,0.6140257115151871,0.22176213441997106,0.8244990578575953,0.9977951969492663,nZF139
20886,ENSG00000249715,0.5062192647843899,-2.389151243398866,4.229344615246094,-0.5648986925270566,0.5721426730525112,0.9977951969492663,nZF139
20887,ENSG00000249722,0.26826445995415305,1.601889819615476,5.2979831554834105,0.3023584206675932,0.7623788477267593,0.9977951969492663,nZF139
20888,ENSG00000249738,0.5365289199083061,2.6073373259515344,4.155246350177648,0.6274808052812715,0.5303441144557656,0.9977951969492663,nZF139
20889,ENSG00000249740,0.8047933798624591,3.1924817736464313,3.689119433120681,0.8653777226577519,0.38683150413484213,0.9977951969492663,nZF139
20890,ENSG00000249741,0.25310963239219497,-1.3780127392763193,5.335311721895236,-0.25828157961627307,0.7961896014313876,0.9977951969492663,nZF139
20891,ENSG00000249743,0.25310963239219497,-1.3780127392763193,5.335311721895236,-0.25828157961627307,0.7961896014313876,0.9977951969492663,nZF139
20892,ENSG00000249746,0.25254430139411804,1.5581233559841547,5.345444582269009,0.2914862051236101,0.7706794927770302,0.9977951969492663,nZF139
20893,ENSG00000249771,0.25310963239219497,-1.3780127392763193,5.335311721895236,-0.25828157961627307,0.7961896014313876,0.9977951969492663,nZF139
20894,ENSG00000249773,564.9249528197831,0.15702800347150303,0.1281494044470217,1.225351020155697,0.2204429928924897,0.9977951969492663,nZF139
20895,ENSG00000249774,1.5036769598334734,0.09873806255996329,2.0109783344699506,0.049099515826453916,0.9608399892582379,0.9977951969492663,nZF139
20896,ENSG00000249780,0.25254430139411804,1.5581233559841547,5.345444582269009,0.2914862051236101,0.7706794927770302,0.9977951969492663,nZF139
20897,ENSG00000249784,8.071373201676046,0.8648481707688912,0.8913950980146926,0.9702186748559348,0.3319375040453153,0.9977951969492663,nZF139
20898,ENSG00000249785,0.25254430139411804,1.5581233559841547,5.345444582269009,0.2914862051236101,0.7706794927770302,0.9977951969492663,nZF139
20899,ENSG00000249786,19.70848155054717,0.017810742234664258,0.5692352750869009,0.03128889409031305,0.9750391473050668,0.9977951969492663,nZF139
20900,ENSG00000249790,3.962521773105065,0.5110265400371639,1.263910844042115,0.40432166750215487,0.6859761941399963,0.9977951969492663,nZF139
20901,ENSG00000249803,2.4738256477912874,-1.0967783330034078,1.6272147596666917,-0.6740218686487731,0.5002974105043311,0.9977951969492663,nZF139
20902,ENSG00000249807,0.7013188970055839,-2.8768955839557226,3.6138250141354926,-0.7960804888733497,0.42598525391633546,0.9977951969492663,nZF139
20903,ENSG00000249815,0.4766489337008125,0.13931086593146874,3.733111186705853,0.03731763104929069,0.9702317477394085,0.9977951969492663,nZF139
20904,ENSG00000249825,0.4766489337008125,0.13931086593146874,3.733111186705853,0.03731763104929069,0.9702317477394085,0.9977951969492663,nZF139
20905,ENSG00000249839,4.024097752306789,-0.22179267456014423,1.3006199370122962,-0.17052842898105397,0.8645945786884724,0.9977951969492663,nZF139
20906,ENSG00000249840,2.222020670437508,0.529591997104976,1.8083325278795992,0.2928620643272733,0.7696275863906037,0.9977951969492663,nZF139
20907,ENSG00000249846,1.23784781691389,-0.4090466006574718,2.3109438993628997,-0.17700412405954172,0.8595051501987334,0.9977951969492663,nZF139
20908,ENSG00000249849,0.9847381845216949,0.22154863293806135,2.7038889942291746,0.08193702974157062,0.9346967879500916,0.9977951969492663,nZF139
20909,ENSG00000249850,0.25310963239219497,-1.3780127392763193,5.335311721895236,-0.25828157961627307,0.7961896014313876,0.9977951969492663,nZF139
20910,ENSG00000249851,0.25254430139411804,1.5581233559841547,5.345444582269009,0.2914862051236101,0.7706794927770302,0.9977951969492663,nZF139
20911,ENSG00000249852,0.7581982351804311,1.0565373789299977,3.0928240088510774,0.34160927873890906,0.7326449534426789,0.9977951969492663,nZF139
20912,ENSG00000249855,101.93487295786248,0.136649146058336,0.25692125661961673,0.5318717020781629,0.5948148576143861,0.9977951969492663,nZF139
20913,ENSG00000249858,0.7297585660930075,-0.8827911289640331,2.9619348688274094,-0.2980454223537732,0.7656684960683129,0.9977951969492663,nZF139
20914,ENSG00000249859,562.4684280764361,-0.14045531022209914,0.13544606412026583,-1.036983327159551,0.2997436274974349,0.9977951969492663,nZF139
20915,ENSG00000249863,1.1785331617044732,-3.623659963908132,3.171931510091921,-1.1424143151827133,0.25328184370956375,0.9977951969492663,nZF139
20916,ENSG00000249870,0.49236909226084746,0.17367890609984732,3.6896850725678174,0.047071471598245755,0.9624562644916428,0.9977951969492663,nZF139
20917,ENSG00000249876,0.25310963239219497,-1.3780127392763193,5.335311721895236,-0.25828157961627307,0.7961896014313876,0.9977951969492663,nZF139
20918,ENSG00000249884,132.76328517044288,0.09507821979513933,0.2293980653247125,0.41446827226095523,0.6785311983628558,0.9977951969492663,nZF139
20919,ENSG00000249885,2.5325749720026267,0.7229260751885023,1.5766005149196927,0.45853471970058696,0.6465683244048832,0.9977951969492663,nZF139
20920,ENSG00000249898,21.24020684151225,0.4396027096279498,0.5478811026678149,0.8023688122977383,0.422339648232375,0.9977951969492663,nZF139
20921,ENSG00000249915,732.0728477244988,0.00011107273033431838,0.1143996644497168,0.000970918322781788,0.9992253193821647,0.9996973820746607,nZF139
20922,ENSG00000249916,0.22410463230669445,-1.289318404883674,5.347142374755271,-0.24112288667882792,0.8094598750061511,0.9977951969492663,nZF139
20923,ENSG00000249917,0.7007535660075069,-0.8152719375497148,3.178403698936243,-0.25650358317370836,0.7975620140001094,0.9977951969492663,nZF139
20924,ENSG00000249921,0.26826445995415305,1.601889819615476,5.2979831554834105,0.3023584206675932,0.7623788477267593,0.9977951969492663,nZF139
20925,ENSG00000249923,8.144364036366744,0.2735618532181705,0.9373214592177793,0.29185489196680237,0.7703975736043888,0.9977951969492663,nZF139
20926,ENSG00000249930,0.26826445995415305,1.601889819615476,5.2979831554834105,0.3023584206675932,0.7623788477267593,0.9977951969492663,nZF139
20927,ENSG00000249936,343.57938276703214,-0.0010596608508231444,0.1531872512279061,-0.006917421928582175,0.9944807398594278,0.9988783407805175,nZF139
20928,ENSG00000249948,2.741524776747364,-0.13011617752085225,1.4961503551816255,-0.08696731386001427,0.930697493399606,0.9977951969492663,nZF139
20929,ENSG00000249955,0.26826445995415305,1.601889819615476,5.2979831554834105,0.3023584206675932,0.7623788477267593,0.9977951969492663,nZF139
